"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.SourceConcept","Input.SourceConceptBase","Input.TargetConcept","Input.TargetConceptBase","Answer.DoNotKnow","Answer.RelatedButNotPrereq","Answer.Source2Target","Answer.Target2Source","Answer.Unrelated","Answer.comment","Approve","Reject"
"25L3FDEY5COWE2PD6FZCWFLC518T2B","2DRB49F9SSSHBIA5VZJTAH5F87HWSB","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,geometry,parallel postulate,euclid","$0.08","Thu Jan 19 08:00:06 GMT 2012","3","Department:Other","3600","604800","Thu Jan 26 08:00:06 GMT 2012","28","","2V7Q0ONNVRH1YYXVLSIBC6NWPADMV0","ADN980R82YEY0","Submitted","Fri Jan 20 14:17:32 GMT 2012","Fri Jan 20 14:17:57 GMT 2012","Fri Jan 27 06:17:57 PST 2012","","","","25","100% (46/46)","100% (46/46)","100% (46/46)","http://en.wikipedia.org/wiki/Saccheri_quadrilateral","Saccheri_quadrilateral","http://en.wikipedia.org/wiki/Giordano_Vitale","Giordano_Vitale","","","","Target2Source","",""
"25L3FDEY5COWE2PD6FZCWFLC518T2B","2DRB49F9SSSHBIA5VZJTAH5F87HWSB","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,geometry,parallel postulate,euclid","$0.08","Thu Jan 19 08:00:06 GMT 2012","3","Department:Other","3600","604800","Thu Jan 26 08:00:06 GMT 2012","28","","2Z46SK9RJ85ODZ80OY1AUMOP6R15T1","A19OCN9KO1NWNL","Submitted","Thu Jan 19 15:11:30 GMT 2012","Thu Jan 19 15:12:04 GMT 2012","Thu Jan 26 07:12:04 PST 2012","","","","34","100% (27/27)","100% (24/24)","100% (24/24)","http://en.wikipedia.org/wiki/Saccheri_quadrilateral","Saccheri_quadrilateral","http://en.wikipedia.org/wiki/Giordano_Vitale","Giordano_Vitale","","RelatedButNotPrereq","","","",""
"2S9I8IUB2YU9M0QE0X23Q0FBIF47J1","2DRB49F9SSSHBIA5VZJTAH5F87HWSB","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,geometry,parallel postulate,euclid","$0.08","Thu Jan 19 08:00:20 GMT 2012","3","Department:Other","3600","604800","Thu Jan 26 08:00:20 GMT 2012","55","","21T4IXKO2L92VVLIHIO33OCDVMVDCU","A3GFE7FYLZF4V1","Submitted","Thu Jan 19 13:14:44 GMT 2012","Thu Jan 19 13:14:48 GMT 2012","Thu Jan 26 05:14:48 PST 2012","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","http://en.wikipedia.org/wiki/Axiom","Axiom","http://en.wikipedia.org/wiki/Boethius","Boethius","","","Source2Target","","",""
"2S9I8IUB2YU9M0QE0X23Q0FBIF47J1","2DRB49F9SSSHBIA5VZJTAH5F87HWSB","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,geometry,parallel postulate,euclid","$0.08","Thu Jan 19 08:00:20 GMT 2012","3","Department:Other","3600","604800","Thu Jan 26 08:00:20 GMT 2012","55","","26NOX7H57DZK3WNQLS4HIM261VR0AE","A19OCN9KO1NWNL","Submitted","Thu Jan 19 20:00:33 GMT 2012","Thu Jan 19 20:01:22 GMT 2012","Thu Jan 26 12:01:22 PST 2012","","","","49","100% (27/27)","100% (24/24)","100% (24/24)","http://en.wikipedia.org/wiki/Axiom","Axiom","http://en.wikipedia.org/wiki/Boethius","Boethius","","","","","Unrelated",""
"2S9I8IUB2YU9M0QE0X23Q0FBIF47J1","2DRB49F9SSSHBIA5VZJTAH5F87HWSB","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,geometry,parallel postulate,euclid","$0.08","Thu Jan 19 08:00:20 GMT 2012","3","Department:Other","3600","604800","Thu Jan 26 08:00:20 GMT 2012","55","","2H51X3V0FK0C21B5LDD7UKKA1G7MFU","AGXQ6XNWLMVJI","Submitted","Fri Jan 20 09:47:10 GMT 2012","Fri Jan 20 09:47:18 GMT 2012","Fri Jan 27 01:47:18 PST 2012","","","","8","100% (7/7)","100% (7/7)","100% (7/7)","http://en.wikipedia.org/wiki/Axiom","Axiom","http://en.wikipedia.org/wiki/Boethius","Boethius","","RelatedButNotPrereq","","","",""
"2NPD1X3V0FK0Q5TOQQSMCPKK8RCLE2","2DRB49F9SSSHBIA5VZJTAH5F87HWSB","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,geometry,parallel postulate,euclid","$0.08","Thu Jan 19 08:00:06 GMT 2012","3","Department:Other","3600","604800","Thu Jan 26 08:00:06 GMT 2012","116","","2FJ98D8J3VE7A91FUA3G8MCLOWCXHP","A3GFE7FYLZF4V1","Submitted","Thu Jan 19 13:32:01 GMT 2012","Thu Jan 19 13:32:06 GMT 2012","Thu Jan 26 05:32:06 PST 2012","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","http://en.wikipedia.org/wiki/Axiom","Axiom","http://en.wikipedia.org/wiki/Naive_set_theory","Naive_set_theory","","","","Target2Source","",""
"2NPD1X3V0FK0Q5TOQQSMCPKK8RCLE2","2DRB49F9SSSHBIA5VZJTAH5F87HWSB","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,geometry,parallel postulate,euclid","$0.08","Thu Jan 19 08:00:06 GMT 2012","3","Department:Other","3600","604800","Thu Jan 26 08:00:06 GMT 2012","116","","2KL2D5NQYN5FH795NHKYRNCXEXXA67","A2HM35CWB7IIFM","Submitted","Thu Jan 19 16:14:06 GMT 2012","Thu Jan 19 16:14:12 GMT 2012","Thu Jan 26 08:14:12 PST 2012","","","","6","100% (17/17)","100% (17/17)","100% (17/17)","http://en.wikipedia.org/wiki/Axiom","Axiom","http://en.wikipedia.org/wiki/Naive_set_theory","Naive_set_theory","","","Source2Target","","",""
"2NPD1X3V0FK0Q5TOQQSMCPKK8RCLE2","2DRB49F9SSSHBIA5VZJTAH5F87HWSB","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,geometry,parallel postulate,euclid","$0.08","Thu Jan 19 08:00:06 GMT 2012","3","Department:Other","3600","604800","Thu Jan 26 08:00:06 GMT 2012","116","","2QXTYMNCWYB4NWIEZ48X61JP3ELPL9","A19OCN9KO1NWNL","Submitted","Thu Jan 19 16:17:46 GMT 2012","Thu Jan 19 16:19:50 GMT 2012","Thu Jan 26 08:19:50 PST 2012","","","","124","100% (27/27)","100% (24/24)","100% (24/24)","http://en.wikipedia.org/wiki/Axiom","Axiom","http://en.wikipedia.org/wiki/Naive_set_theory","Naive_set_theory","","","Source2Target","","",""
"21CDD8XMB3Q3NG9XD6KOBT4EUYEFQ3","2DRB49F9SSSHBIA5VZJTAH5F87HWSB","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,geometry,parallel postulate,euclid","$0.08","Thu Jan 19 08:00:06 GMT 2012","3","Department:Other","3600","604800","Thu Jan 26 08:00:06 GMT 2012","183","","2R08MQU6L5OB9TRNY9O4FIJGN2DWDM","ADN980R82YEY0","Submitted","Thu Jan 19 13:10:33 GMT 2012","Thu Jan 19 13:11:24 GMT 2012","Thu Jan 26 05:11:24 PST 2012","","","","51","100% (46/46)","100% (46/46)","100% (46/46)","http://en.wikipedia.org/wiki/Axiom","Axiom","http://en.wikipedia.org/wiki/Determinism","Determinism","","","Source2Target","","",""
"21CDD8XMB3Q3NG9XD6KOBT4EUYEFQ3","2DRB49F9SSSHBIA5VZJTAH5F87HWSB","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,geometry,parallel postulate,euclid","$0.08","Thu Jan 19 08:00:06 GMT 2012","3","Department:Other","3600","604800","Thu Jan 26 08:00:06 GMT 2012","183","","2R08MQU6L5OB9TRNY9O4FIJGN2EDW4","A3GFE7FYLZF4V1","Submitted","Thu Jan 19 13:29:50 GMT 2012","Thu Jan 19 13:29:55 GMT 2012","Thu Jan 26 05:29:55 PST 2012","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","http://en.wikipedia.org/wiki/Axiom","Axiom","http://en.wikipedia.org/wiki/Determinism","Determinism","","","Source2Target","","",""
"21CDD8XMB3Q3NG9XD6KOBT4EUYEFQ3","2DRB49F9SSSHBIA5VZJTAH5F87HWSB","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,geometry,parallel postulate,euclid","$0.08","Thu Jan 19 08:00:06 GMT 2012","3","Department:Other","3600","604800","Thu Jan 26 08:00:06 GMT 2012","183","","2R08MQU6L5OB9TRNY9O4FIJGN2FDW5","A19OCN9KO1NWNL","Submitted","Thu Jan 19 13:58:52 GMT 2012","Thu Jan 19 13:59:38 GMT 2012","Thu Jan 26 05:59:38 PST 2012","","","","46","100% (27/27)","100% (24/24)","100% (24/24)","http://en.wikipedia.org/wiki/Axiom","Axiom","http://en.wikipedia.org/wiki/Determinism","Determinism","","","","","Unrelated",""
"2WIOHOVR14IXY5B7GE8EHWA6W9K76V","2DRB49F9SSSHBIA5VZJTAH5F87HWSB","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,geometry,parallel postulate,euclid","$0.08","Thu Jan 19 08:00:06 GMT 2012","3","Department:Other","3600","604800","Thu Jan 26 08:00:06 GMT 2012","55","","2QCPEIB9BAWL636BXHMXZD3N9EY1YQ","A19OCN9KO1NWNL","Submitted","Thu Jan 19 19:34:34 GMT 2012","Thu Jan 19 19:35:48 GMT 2012","Thu Jan 26 11:35:48 PST 2012","","","","74","100% (27/27)","100% (24/24)","100% (24/24)","http://en.wikipedia.org/wiki/Non-Euclidean_geometry","Non-Euclidean_geometry","http://en.wikipedia.org/wiki/Proof_by_contradiction","Proof_by_contradiction","","","","","Unrelated",""
"2WIOHOVR14IXY5B7GE8EHWA6W9K76V","2DRB49F9SSSHBIA5VZJTAH5F87HWSB","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,geometry,parallel postulate,euclid","$0.08","Thu Jan 19 08:00:06 GMT 2012","3","Department:Other","3600","604800","Thu Jan 26 08:00:06 GMT 2012","55","","2QO40SPW1INMVX7CBVUNFB6CV8Z2FM","A3GFE7FYLZF4V1","Submitted","Thu Jan 19 13:21:53 GMT 2012","Thu Jan 19 13:21:57 GMT 2012","Thu Jan 26 05:21:57 PST 2012","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","http://en.wikipedia.org/wiki/Non-Euclidean_geometry","Non-Euclidean_geometry","http://en.wikipedia.org/wiki/Proof_by_contradiction","Proof_by_contradiction","","","Source2Target","","",""
"2WIOHOVR14IXY5B7GE8EHWA6W9K76V","2DRB49F9SSSHBIA5VZJTAH5F87HWSB","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,geometry,parallel postulate,euclid","$0.08","Thu Jan 19 08:00:06 GMT 2012","3","Department:Other","3600","604800","Thu Jan 26 08:00:06 GMT 2012","55","","2XIYN5F3Q0JGJA78UONYG49GPHHBF8","ADN980R82YEY0","Submitted","Fri Jan 20 13:04:34 GMT 2012","Fri Jan 20 13:06:35 GMT 2012","Fri Jan 27 05:06:35 PST 2012","","","","121","100% (46/46)","100% (46/46)","100% (46/46)","http://en.wikipedia.org/wiki/Non-Euclidean_geometry","Non-Euclidean_geometry","http://en.wikipedia.org/wiki/Proof_by_contradiction","Proof_by_contradiction","","","","","Unrelated",""
"2QKHECWA6X3Y2TL17OG5PXPTHT4MLT","2DRB49F9SSSHBIA5VZJTAH5F87HWSB","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,geometry,parallel postulate,euclid","$0.08","Thu Jan 19 08:00:06 GMT 2012","3","Department:Other","3600","604800","Thu Jan 26 08:00:06 GMT 2012","55","","25H3TVOK5UFJJI7TXQFZKYQTHYC74J","A3GFE7FYLZF4V1","Submitted","Thu Jan 19 13:21:18 GMT 2012","Thu Jan 19 13:21:22 GMT 2012","Thu Jan 26 05:21:22 PST 2012","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","http://en.wikipedia.org/wiki/Non-Euclidean_geometry","Non-Euclidean_geometry","http://en.wikipedia.org/wiki/Omar_Khayy%C3%A1m","Omar_Khayy%C3%A1m","","RelatedButNotPrereq","","","",""
"2QKHECWA6X3Y2TL17OG5PXPTHT4MLT","2DRB49F9SSSHBIA5VZJTAH5F87HWSB","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,geometry,parallel postulate,euclid","$0.08","Thu Jan 19 08:00:06 GMT 2012","3","Department:Other","3600","604800","Thu Jan 26 08:00:06 GMT 2012","55","","29PR24SMEZZ20ZT8ULL8U9Y4OJYJ2W","A1AYHJTD7VEVXD","Submitted","Fri Jan 20 16:53:50 GMT 2012","Fri Jan 20 16:54:16 GMT 2012","Fri Jan 27 08:54:16 PST 2012","","","","26","0% (0/0)","0% (0/0)","0% (0/0)","http://en.wikipedia.org/wiki/Non-Euclidean_geometry","Non-Euclidean_geometry","http://en.wikipedia.org/wiki/Omar_Khayy%C3%A1m","Omar_Khayy%C3%A1m","","RelatedButNotPrereq","","","",""
"2QKHECWA6X3Y2TL17OG5PXPTHT4MLT","2DRB49F9SSSHBIA5VZJTAH5F87HWSB","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,geometry,parallel postulate,euclid","$0.08","Thu Jan 19 08:00:06 GMT 2012","3","Department:Other","3600","604800","Thu Jan 26 08:00:06 GMT 2012","55","","2SDKH1Q6SVQ8VPH8X6XLAOBWS5FL26","A19OCN9KO1NWNL","Submitted","Thu Jan 19 20:53:56 GMT 2012","Thu Jan 19 20:56:11 GMT 2012","Thu Jan 26 12:56:11 PST 2012","","","","135","100% (27/27)","100% (24/24)","100% (24/24)","http://en.wikipedia.org/wiki/Non-Euclidean_geometry","Non-Euclidean_geometry","http://en.wikipedia.org/wiki/Omar_Khayy%C3%A1m","Omar_Khayy%C3%A1m","","RelatedButNotPrereq","","","",""
"2D2UDD8XMB3QHQ8MIILTT6T4D1EEPU","2DRB49F9SSSHBIA5VZJTAH5F87HWSB","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,geometry,parallel postulate,euclid","$0.08","Thu Jan 19 08:00:06 GMT 2012","3","Department:Other","3600","604800","Thu Jan 26 08:00:06 GMT 2012","179","","23EOFXRDS4ICFV7ZU9AFR11BI43UXC","AH7UYMETH5YQ5","Submitted","Thu Jan 19 09:46:11 GMT 2012","Thu Jan 19 09:47:07 GMT 2012","Thu Jan 26 01:47:07 PST 2012","","","","56","0% (0/0)","0% (0/0)","0% (0/0)","http://en.wikipedia.org/wiki/Triangle","Triangle","http://en.wikipedia.org/wiki/Rectangle","Rectangle","","RelatedButNotPrereq","","","",""
"2D2UDD8XMB3QHQ8MIILTT6T4D1EEPU","2DRB49F9SSSHBIA5VZJTAH5F87HWSB","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,geometry,parallel postulate,euclid","$0.08","Thu Jan 19 08:00:06 GMT 2012","3","Department:Other","3600","604800","Thu Jan 26 08:00:06 GMT 2012","179","","2DPUYT3DHJHPISMZRSVYDRSYPJNT01","A3GFE7FYLZF4V1","Submitted","Thu Jan 19 13:30:34 GMT 2012","Thu Jan 19 13:30:40 GMT 2012","Thu Jan 26 05:30:40 PST 2012","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","http://en.wikipedia.org/wiki/Triangle","Triangle","http://en.wikipedia.org/wiki/Rectangle","Rectangle","","","","","Unrelated",""
