20JLY58B727MEZP1RT41BYFSUJNU9P,24C92NJKM05B002GOAN2LTP9RYKFA0,Help Determine Prerequisite for a Concept,"In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,climate change,global warming",$0.02 ,Tue Jan 17 20:10:47 GMT 2012,5,Department:Other,3600,604800,Tue Jan 24 20:10:47 GMT 2012,203,,20N66RLPHIT3VC5W2W967NJRITC8GR,ADN980R82YEY0,Submitted,Sat Jan 21 14:06:27 GMT 2012,Sat Jan 21 14:06:39 GMT 2012,Sat Jan 28 06:06:39 PST 2012,,,,12,100% (314/314),100% (314/314),100% (314/314),http://en.wikipedia.org/wiki/Attribution_of_recent_climate_change,Attribution_of_recent_climate_change,Attribution_of_recent_climate_change,http://en.wikipedia.org/wiki/Environmental_impact_of_aviation,Environmental_impact_of_aviation,Environmental_impact_of_aviation,,,,Unrelated,
20JLY58B727MEZP1RT41BYFSUJNU9P,24C92NJKM05B002GOAN2LTP9RYKFA0,Help Determine Prerequisite for a Concept,"In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,climate change,global warming",$0.02 ,Tue Jan 17 20:10:47 GMT 2012,5,Department:Other,3600,604800,Tue Jan 24 20:10:47 GMT 2012,203,,299HRRLFQ0ON1C038W8OEEGSR1UQH6,A18SOP2YLC0HZN,Submitted,Mon Jan 23 02:33:05 GMT 2012,Mon Jan 23 02:33:33 GMT 2012,Sun Jan 29 18:33:33 PST 2012,,,,28,0% (0/0),0% (0/0),0% (0/0),http://en.wikipedia.org/wiki/Attribution_of_recent_climate_change,Attribution_of_recent_climate_change,Attribution_of_recent_climate_change,http://en.wikipedia.org/wiki/Environmental_impact_of_aviation,Environmental_impact_of_aviation,Environmental_impact_of_aviation,DoNotKnow,,,,
20JLY58B727MEZP1RT41BYFSUJNU9P,24C92NJKM05B002GOAN2LTP9RYKFA0,Help Determine Prerequisite for a Concept,"In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,climate change,global warming",$0.02 ,Tue Jan 17 20:10:47 GMT 2012,5,Department:Other,3600,604800,Tue Jan 24 20:10:47 GMT 2012,203,,2BQ7QEOZFYQSFT1FT06XWDS5Y2BJGN,A1AYHJTD7VEVXD,Submitted,Fri Jan 20 18:44:39 GMT 2012,Fri Jan 20 18:44:47 GMT 2012,Fri Jan 27 10:44:47 PST 2012,,,,8,100% (345/345),100% (345/345),100% (345/345),http://en.wikipedia.org/wiki/Attribution_of_recent_climate_change,Attribution_of_recent_climate_change,Attribution_of_recent_climate_change,http://en.wikipedia.org/wiki/Environmental_impact_of_aviation,Environmental_impact_of_aviation,Environmental_impact_of_aviation,,,Target2Source,,
20JLY58B727MEZP1RT41BYFSUJNU9P,24C92NJKM05B002GOAN2LTP9RYKFA0,Help Determine Prerequisite for a Concept,"In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,climate change,global warming",$0.02 ,Tue Jan 17 20:10:47 GMT 2012,5,Department:Other,3600,604800,Tue Jan 24 20:10:47 GMT 2012,203,,2JJNDWIOV1S764CZ0SL18YD0OE6IXS,A3GFE7FYLZF4V1,Submitted,Sat Jan 21 10:03:06 GMT 2012,Sat Jan 21 10:04:14 GMT 2012,Sat Jan 28 02:04:14 PST 2012,,,,68,100% (383/383),100% (383/383),100% (383/383),http://en.wikipedia.org/wiki/Attribution_of_recent_climate_change,Attribution_of_recent_climate_change,Attribution_of_recent_climate_change,http://en.wikipedia.org/wiki/Environmental_impact_of_aviation,Environmental_impact_of_aviation,Environmental_impact_of_aviation,,Source2Target,,,
20JLY58B727MEZP1RT41BYFSUJNU9P,24C92NJKM05B002GOAN2LTP9RYKFA0,Help Determine Prerequisite for a Concept,"In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,climate change,global warming",$0.02 ,Tue Jan 17 20:10:47 GMT 2012,5,Department:Other,3600,604800,Tue Jan 24 20:10:47 GMT 2012,203,,2R9RRLFQ0ONN98QNRTF9JGRCNYRRID,A16AK06D5FHLOF,Submitted,Sat Jan 21 13:56:37 GMT 2012,Sat Jan 21 13:56:45 GMT 2012,Sat Jan 28 05:56:45 PST 2012,,,,8,100% (9/9),100% (9/9),100% (9/9),http://en.wikipedia.org/wiki/Attribution_of_recent_climate_change,Attribution_of_recent_climate_change,Attribution_of_recent_climate_change,http://en.wikipedia.org/wiki/Environmental_impact_of_aviation,Environmental_impact_of_aviation,Environmental_impact_of_aviation,DoNotKnow,,,,
20LNAB6BFMFF2F740DKJKDGERGKVIZ,24C92NJKM05B002GOAN2LTP9RYKFA0,Help Determine Prerequisite for a Concept,"In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,climate change,global warming",$0.02 ,Tue Jan 17 20:10:45 GMT 2012,5,Department:Other,3600,604800,Tue Jan 24 20:10:45 GMT 2012,389,,22LMOFXRDS4IQINKKZOJKM12QPMTWP,A2YBGZ2H2KSO5T,Submitted,Thu Jan 19 19:03:33 GMT 2012,Thu Jan 19 19:04:03 GMT 2012,Thu Jan 26 11:04:03 PST 2012,,,,30,100% (1/1),0% (0/0),0% (0/0),http://en.wikipedia.org/wiki/Global_warming,Global_warming,Global_warming,http://en.wikipedia.org/wiki/Flood,Flood,Flood,,,Target2Source,,
20LNAB6BFMFF2F740DKJKDGERGKVIZ,24C92NJKM05B002GOAN2LTP9RYKFA0,Help Determine Prerequisite for a Concept,"In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,climate change,global warming",$0.02 ,Tue Jan 17 20:10:45 GMT 2012,5,Department:Other,3600,604800,Tue Jan 24 20:10:45 GMT 2012,389,,2KL2D5NQYN5FH795NHKYRNCXE22A6M,A3GFE7FYLZF4V1,Submitted,Sat Jan 21 09:53:45 GMT 2012,Sat Jan 21 09:53:49 GMT 2012,Sat Jan 28 01:53:49 PST 2012,,,,4,100% (383/383),100% (383/383),100% (383/383),http://en.wikipedia.org/wiki/Global_warming,Global_warming,Global_warming,http://en.wikipedia.org/wiki/Flood,Flood,Flood,,Source2Target,,,
20LNAB6BFMFF2F740DKJKDGERGKVIZ,24C92NJKM05B002GOAN2LTP9RYKFA0,Help Determine Prerequisite for a Concept,"In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,climate change,global warming",$0.02 ,Tue Jan 17 20:10:45 GMT 2012,5,Department:Other,3600,604800,Tue Jan 24 20:10:45 GMT 2012,389,,2RN8ER9Y8TNKW38ETHBFMS2P2SU6TC,ADN980R82YEY0,Submitted,Sat Jan 21 13:44:50 GMT 2012,Sat Jan 21 13:45:00 GMT 2012,Sat Jan 28 05:45:00 PST 2012,,,,10,100% (314/314),100% (314/314),100% (314/314),http://en.wikipedia.org/wiki/Global_warming,Global_warming,Global_warming,http://en.wikipedia.org/wiki/Flood,Flood,Flood,,,,Unrelated,
20LNAB6BFMFF2F740DKJKDGERGKVIZ,24C92NJKM05B002GOAN2LTP9RYKFA0,Help Determine Prerequisite for a Concept,"In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,climate change,global warming",$0.02 ,Tue Jan 17 20:10:45 GMT 2012,5,Department:Other,3600,604800,Tue Jan 24 20:10:45 GMT 2012,389,,2W0JIA0RYNJ9G4S6TCWBRJTVXQW27A,A16AK06D5FHLOF,Submitted,Sat Jan 21 10:49:48 GMT 2012,Sat Jan 21 10:49:54 GMT 2012,Sat Jan 28 02:49:54 PST 2012,,,,6,100% (9/9),100% (9/9),100% (9/9),http://en.wikipedia.org/wiki/Global_warming,Global_warming,Global_warming,http://en.wikipedia.org/wiki/Flood,Flood,Flood,DoNotKnow,,,,
20LNAB6BFMFF2F740DKJKDGERGKVIZ,24C92NJKM05B002GOAN2LTP9RYKFA0,Help Determine Prerequisite for a Concept,"In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,climate change,global warming",$0.02 ,Tue Jan 17 20:10:45 GMT 2012,5,Department:Other,3600,604800,Tue Jan 24 20:10:45 GMT 2012,389,,2Z8SNTL0XULRU42XQFDMIX5G5XY1NA,A1AYHJTD7VEVXD,Submitted,Fri Jan 20 18:42:36 GMT 2012,Fri Jan 20 18:42:41 GMT 2012,Fri Jan 27 10:42:41 PST 2012,,,,5,100% (345/345),100% (345/345),100% (345/345),http://en.wikipedia.org/wiki/Global_warming,Global_warming,Global_warming,http://en.wikipedia.org/wiki/Flood,Flood,Flood,,,Target2Source,,
20ZSTLB3L0FBXQRAIV5JWEVE4V9VJB,24C92NJKM05B002GOAN2LTP9RYKFA0,Help Determine Prerequisite for a Concept,"In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,climate change,global warming",$0.02 ,Tue Jan 17 20:10:46 GMT 2012,5,Department:Other,3600,604800,Tue Jan 24 20:10:46 GMT 2012,394,,28M98JHSTLB3ZHOXQL9OGJEK7XLRFQ,A19OCN9KO1NWNL,Submitted,Wed Jan 18 14:22:03 GMT 2012,Wed Jan 18 14:22:40 GMT 2012,Wed Jan 25 06:22:40 PST 2012,,,,37,100% (458/458),100% (455/455),100% (455/455),http://en.wikipedia.org/wiki/Climate_model,Climate_model,Climate_model,http://en.wikipedia.org/wiki/Hadley_Centre_for_Climate_Prediction_and_Research,Hadley_Centre_for_Climate_Prediction_and_Research,Hadley_Centre_for_Climate_Prediction_and_Research,,Source2Target,,,
20ZSTLB3L0FBXQRAIV5JWEVE4V9VJB,24C92NJKM05B002GOAN2LTP9RYKFA0,Help Determine Prerequisite for a Concept,"In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,climate change,global warming",$0.02 ,Tue Jan 17 20:10:46 GMT 2012,5,Department:Other,3600,604800,Tue Jan 24 20:10:46 GMT 2012,394,,2EB3NAB6BFMFT57KP5STOFDHUJBHU7,A3GFE7FYLZF4V1,Submitted,Sat Jan 21 10:18:38 GMT 2012,Sat Jan 21 10:18:43 GMT 2012,Sat Jan 28 02:18:43 PST 2012,,,,5,100% (383/383),100% (383/383),100% (383/383),http://en.wikipedia.org/wiki/Climate_model,Climate_model,Climate_model,http://en.wikipedia.org/wiki/Hadley_Centre_for_Climate_Prediction_and_Research,Hadley_Centre_for_Climate_Prediction_and_Research,Hadley_Centre_for_Climate_Prediction_and_Research,,,Target2Source,,
20ZSTLB3L0FBXQRAIV5JWEVE4V9VJB,24C92NJKM05B002GOAN2LTP9RYKFA0,Help Determine Prerequisite for a Concept,"In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,climate change,global warming",$0.02 ,Tue Jan 17 20:10:46 GMT 2012,5,Department:Other,3600,604800,Tue Jan 24 20:10:46 GMT 2012,394,,2V12HECWA6X3C5LYMC3PAKXQ99LKLJ,A16AK06D5FHLOF,Submitted,Sat Jan 21 09:51:09 GMT 2012,Sat Jan 21 09:51:20 GMT 2012,Sat Jan 28 01:51:20 PST 2012,,,,11,100% (9/9),100% (9/9),100% (9/9),http://en.wikipedia.org/wiki/Climate_model,Climate_model,Climate_model,http://en.wikipedia.org/wiki/Hadley_Centre_for_Climate_Prediction_and_Research,Hadley_Centre_for_Climate_Prediction_and_Research,Hadley_Centre_for_Climate_Prediction_and_Research,DoNotKnow,,,,
20ZSTLB3L0FBXQRAIV5JWEVE4V9VJB,24C92NJKM05B002GOAN2LTP9RYKFA0,Help Determine Prerequisite for a Concept,"In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,climate change,global warming",$0.02 ,Tue Jan 17 20:10:46 GMT 2012,5,Department:Other,3600,604800,Tue Jan 24 20:10:46 GMT 2012,394,,2VCH1Q6SVQ8HMPVC1IC5TBVDYT43MA,ADN980R82YEY0,Submitted,Sat Jan 21 17:48:20 GMT 2012,Sat Jan 21 17:48:29 GMT 2012,Sat Jan 28 09:48:29 PST 2012,,,,9,100% (314/314),100% (314/314),100% (314/314),http://en.wikipedia.org/wiki/Climate_model,Climate_model,Climate_model,http://en.wikipedia.org/wiki/Hadley_Centre_for_Climate_Prediction_and_Research,Hadley_Centre_for_Climate_Prediction_and_Research,Hadley_Centre_for_Climate_Prediction_and_Research,,,,Unrelated,
20ZSTLB3L0FBXQRAIV5JWEVE4V9VJB,24C92NJKM05B002GOAN2LTP9RYKFA0,Help Determine Prerequisite for a Concept,"In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,climate change,global warming",$0.02 ,Tue Jan 17 20:10:46 GMT 2012,5,Department:Other,3600,604800,Tue Jan 24 20:10:46 GMT 2012,394,,2YMQIHPCGJ2DGIXP3HOH5JPQ88H82E,A1AYHJTD7VEVXD,Submitted,Fri Jan 20 20:00:17 GMT 2012,Fri Jan 20 20:00:25 GMT 2012,Fri Jan 27 12:00:25 PST 2012,,,,8,100% (345/345),100% (345/345),100% (345/345),http://en.wikipedia.org/wiki/Climate_model,Climate_model,Climate_model,http://en.wikipedia.org/wiki/Hadley_Centre_for_Climate_Prediction_and_Research,Hadley_Centre_for_Climate_Prediction_and_Research,Hadley_Centre_for_Climate_Prediction_and_Research,,Source2Target,,,
20ZSTLB3L0FBXQRAIV5JWEVE4VAJV0,24C92NJKM05B002GOAN2LTP9RYKFA0,Help Determine Prerequisite for a Concept,"In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,climate change,global warming",$0.02 ,Tue Jan 17 20:10:45 GMT 2012,5,Department:Other,3600,604800,Tue Jan 24 20:10:45 GMT 2012,189,,21A8IUB2YU98XY1FSNUL5FBKP9MK8X,A3GFE7FYLZF4V1,Submitted,Sat Jan 21 09:41:22 GMT 2012,Sat Jan 21 09:41:27 GMT 2012,Sat Jan 28 01:41:27 PST 2012,,,,5,100% (383/383),100% (383/383),100% (383/383),http://en.wikipedia.org/wiki/Carbon_dioxide,Carbon_dioxide,Carbon_dioxide,http://en.wikipedia.org/wiki/Carbon_dioxide_sensor,Carbon_dioxide_sensor,Carbon_dioxide_sensor,,,Target2Source,,
20ZSTLB3L0FBXQRAIV5JWEVE4VAJV0,24C92NJKM05B002GOAN2LTP9RYKFA0,Help Determine Prerequisite for a Concept,"In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,climate change,global warming",$0.02 ,Tue Jan 17 20:10:45 GMT 2012,5,Department:Other,3600,604800,Tue Jan 24 20:10:45 GMT 2012,189,,25IVJ8EBDPGFZN4YW8Q9WNDXYG00FX,ADN980R82YEY0,Submitted,Sat Jan 21 14:20:51 GMT 2012,Sat Jan 21 14:21:00 GMT 2012,Sat Jan 28 06:21:00 PST 2012,,,,9,100% (314/314),100% (314/314),100% (314/314),http://en.wikipedia.org/wiki/Carbon_dioxide,Carbon_dioxide,Carbon_dioxide,http://en.wikipedia.org/wiki/Carbon_dioxide_sensor,Carbon_dioxide_sensor,Carbon_dioxide_sensor,,Source2Target,,,
20ZSTLB3L0FBXQRAIV5JWEVE4VAJV0,24C92NJKM05B002GOAN2LTP9RYKFA0,Help Determine Prerequisite for a Concept,"In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,climate change,global warming",$0.02 ,Tue Jan 17 20:10:45 GMT 2012,5,Department:Other,3600,604800,Tue Jan 24 20:10:45 GMT 2012,189,,2T0EBDPGFL6VQ65LG3ED1IOWHK7I3W,A16AK06D5FHLOF,Submitted,Sat Jan 21 10:44:19 GMT 2012,Sat Jan 21 10:44:29 GMT 2012,Sat Jan 28 02:44:29 PST 2012,,,,10,100% (9/9),100% (9/9),100% (9/9),http://en.wikipedia.org/wiki/Carbon_dioxide,Carbon_dioxide,Carbon_dioxide,http://en.wikipedia.org/wiki/Carbon_dioxide_sensor,Carbon_dioxide_sensor,Carbon_dioxide_sensor,DoNotKnow,,,,
20ZSTLB3L0FBXQRAIV5JWEVE4VAJV0,24C92NJKM05B002GOAN2LTP9RYKFA0,Help Determine Prerequisite for a Concept,"In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,climate change,global warming",$0.02 ,Tue Jan 17 20:10:45 GMT 2012,5,Department:Other,3600,604800,Tue Jan 24 20:10:45 GMT 2012,189,,2TLUHYW2GTP95RGEC8D1B9YT49VRMH,A18SOP2YLC0HZN,Submitted,Mon Jan 23 02:23:18 GMT 2012,Mon Jan 23 02:23:31 GMT 2012,Sun Jan 29 18:23:31 PST 2012,,,,13,0% (0/0),0% (0/0),0% (0/0),http://en.wikipedia.org/wiki/Carbon_dioxide,Carbon_dioxide,Carbon_dioxide,http://en.wikipedia.org/wiki/Carbon_dioxide_sensor,Carbon_dioxide_sensor,Carbon_dioxide_sensor,,Source2Target,,,
20ZSTLB3L0FBXQRAIV5JWEVE4VAJV0,24C92NJKM05B002GOAN2LTP9RYKFA0,Help Determine Prerequisite for a Concept,"In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,climate change,global warming",$0.02 ,Tue Jan 17 20:10:45 GMT 2012,5,Department:Other,3600,604800,Tue Jan 24 20:10:45 GMT 2012,189,,2W0JIA0RYNJ9G4S6TCWBRJTVXO327D,A1AYHJTD7VEVXD,Submitted,Fri Jan 20 17:59:37 GMT 2012,Fri Jan 20 17:59:48 GMT 2012,Fri Jan 27 09:59:48 PST 2012,,,,11,100% (345/345),100% (345/345),100% (345/345),http://en.wikipedia.org/wiki/Carbon_dioxide,Carbon_dioxide,Carbon_dioxide,http://en.wikipedia.org/wiki/Carbon_dioxide_sensor,Carbon_dioxide_sensor,Carbon_dioxide_sensor,,Source2Target,,,
